Epoch,epoch,eval/Actions Max,eval/Actions Mean,eval/Actions Min,eval/Actions Std,eval/Average Returns,eval/Num Paths,eval/Returns Max,eval/Returns Mean,eval/Returns Min,eval/Returns Std,eval/Rewards Max,eval/Rewards Mean,eval/Rewards Min,eval/Rewards Std,eval/num paths total,eval/num steps total,eval/path length Max,eval/path length Mean,eval/path length Min,eval/path length Std,expl/Actions Max,expl/Actions Mean,expl/Actions Min,expl/Actions Std,expl/Average Returns,expl/Num Paths,expl/Returns Max,expl/Returns Mean,expl/Returns Min,expl/Returns Std,expl/Rewards Max,expl/Rewards Mean,expl/Rewards Min,expl/Rewards Std,expl/num paths total,expl/num steps total,expl/path length Max,expl/path length Mean,expl/path length Min,expl/path length Std,replay_buffer/size,time/data storing (s),time/epoch (s),time/evaluation sampling (s),time/exploration sampling (s),time/logging (s),time/sac training (s),time/saving (s),time/total (s),time/training (s),trainer/Alpha,trainer/Alpha Loss,trainer/Log Pis Max,trainer/Log Pis Mean,trainer/Log Pis Min,trainer/Log Pis Std,trainer/Policy Loss,trainer/Q Targets Max,trainer/Q Targets Mean,trainer/Q Targets Min,trainer/Q Targets Std,trainer/Q1 Predictions Max,trainer/Q1 Predictions Mean,trainer/Q1 Predictions Min,trainer/Q1 Predictions Std,trainer/Q2 Predictions Max,trainer/Q2 Predictions Mean,trainer/Q2 Predictions Min,trainer/Q2 Predictions Std,trainer/QF1 Loss,trainer/QF2 Loss,trainer/num train calls,trainer/policy/mean Max,trainer/policy/mean Mean,trainer/policy/mean Min,trainer/policy/mean Std,trainer/policy/normal/log_std Max,trainer/policy/normal/log_std Mean,trainer/policy/normal/log_std Min,trainer/policy/normal/log_std Std,trainer/policy/normal/std Max,trainer/policy/normal/std Mean,trainer/policy/normal/std Min,trainer/policy/normal/std Std
476,476,0.9996308,0.122369595,-0.9986573,0.5830874,3457.0280207426285,5,3506.5785384657297,3457.0280207426285,3285.33195730062,85.91705923504917,5.587018998443468,3.457028020742631,0.9009248564956183,0.625191728705594,5348,2288258,1000,1000.0,1000,0.0,0.9991786,0.109781176,-0.99954665,0.6350527,3472.5721039658474,1,3472.5721039658474,3472.5721039658474,3472.5721039658474,0.0,5.564442254656746,3.472572103965847,0.942603450839008,0.6097692100672879,1368,478000,1000,1000.0,1000,0.0,478000,0.00383366784080863,11.385982487350702,3.1541682379320264,0.9123726836405694,0.010219322051852942,7.295533471740782,0.009810157120227814,5678.092454279773,4.4947024434804916e-05,0.05485260859131813,-1.9069273471832275,13.049719,2.3431423,-6.301119,2.7662973,-303.76486,365.05353,302.2909,12.580426,60.199226,367.68326,303.37537,16.982716,60.192745,366.97903,303.82785,14.042799,60.382706,11.113415,12.939097,477000,0.9992142,0.10727447,-0.99927425,0.67674804,-0.12980363,-1.034916,-2.376667,0.33169448,0.8782679,0.3748515,0.09285956,0.12303347
477,477,0.9990894,0.06684469,-0.9973039,0.55982095,3501.9810733984837,5,3590.3373383278754,3501.9810733984837,3368.1443591635025,72.75450213670342,5.471287099625361,3.501981073398481,0.958789559540587,0.6529202598814174,5353,2293258,1000,1000.0,1000,0.0,0.9997877,0.037179112,-0.99978405,0.62539774,3592.6974698804315,1,3592.6974698804315,3592.6974698804315,3592.6974698804315,0.0,5.329818586770828,3.5926974698804344,0.9497552924678518,0.634169227549345,1369,479000,1000,1000.0,1000,0.0,479000,0.003935782238841057,11.254636412486434,3.1780540347099304,0.9028245820663869,0.009727616794407368,7.149522774387151,0.010529117193073034,5689.7040298138745,4.250509664416313e-05,0.05503268912434578,0.2194131314754486,16.79594,3.075664,-4.5477867,3.066929,-301.38037,364.58356,301.91113,15.146951,60.22158,364.17627,301.04028,15.040781,60.23991,364.1378,301.13235,13.639779,60.30406,5.9492807,5.3205853,478000,0.9999435,0.015294251,-0.99931043,0.7103133,-0.08068023,-1.0604521,-2.1147175,0.33695257,0.92248863,0.3664144,0.120667376,0.12549318
478,478,0.9964881,0.094723046,-0.9986988,0.5970564,3557.4749109098498,5,3589.036752030307,3557.4749109098498,3492.759858434666,33.36151365220026,5.54198718038948,3.557474910909851,0.9406541364116009,0.6634023950715641,5358,2298258,1000,1000.0,1000,0.0,0.99985933,-0.01271375,-0.9998967,0.6259198,1779.190602622536,2,2792.2982353648936,1779.190602622536,766.0829698801787,1013.1076327423575,6.191394378792022,3.558381205245073,0.9025039547465404,0.9090583681513655,1371,480000,748,500.0,252,248.0,480000,0.0038458178751170635,11.695445779711008,3.1974519519135356,0.8919378658756614,0.00983864301815629,7.582277088891715,0.010052484925836325,5701.760693780612,4.192721098661423e-05,0.05568374693393707,-0.20015108585357666,11.7736845,2.9306972,-6.5791616,2.905801,-302.1421,366.31073,301.65884,8.814042,63.166233,367.7739,302.08893,6.3027987,62.983337,367.00195,301.76733,8.384074,63.09319,5.067437,4.3858395,479000,0.9990758,0.05724384,-0.9993836,0.7096385,0.69342095,-1.0154886,-2.0831552,0.3301743,2.0005476,0.38277903,0.12453666,0.13666062
479,479,0.9994805,-0.023718415,-0.9999761,0.55433804,1353.5117173440026,13,1598.7717607483426,1353.5117173440026,1228.1844510189003,92.38122516191338,6.2528131825505815,3.6460116712540485,0.9250214927453438,1.1531463991473947,5371,2303084,440,371.2307692307692,335,26.46377450302102,0.9999227,-0.005866973,-0.9998611,0.5997683,1144.5983910767438,3,1190.3557697531323,1144.5983910767438,1087.1628986437752,42.92998887826415,6.284296498871506,3.4337951732302336,0.8966393528381532,1.1019771002438417,1374,481000,383,333.3333333333333,297,36.353205574688396,481000,0.0037957034073770046,11.702654500957578,3.1508721159771085,0.8996585858985782,0.009460199624300003,7.628616016823798,0.010208413004875183,5713.830641319044,4.3466221541166306e-05,0.054071757942438126,-0.6649274826049805,11.204573,2.7720857,-4.678624,2.7974327,-302.5876,362.0219,301.82733,3.2964504,62.896465,362.37128,302.2311,5.9893246,62.85172,362.27472,302.4776,5.8949456,62.91227,6.0513515,6.135624,480000,0.99963707,0.07151392,-0.9992131,0.71152264,-0.04977185,-1.0348495,-2.4458687,0.32649603,0.9514465,0.37401724,0.086650826,0.11855273
480,480,0.9997396,-0.009669221,-0.99997556,0.56494087,2391.0142942847556,7,3599.4760015501206,2391.0142942847556,2119.1642277333435,495.0102090356239,6.212744828516709,3.63139510956678,0.9375741269398119,0.936682192815879,5378,2307693,1000,658.4285714285714,584,139.7915357573117,0.9997723,0.014994568,-0.9998896,0.6129677,1725.5522384479286,2,3104.2674829176694,1725.5522384479286,346.8369939781876,1378.715244469741,5.777141281496595,3.451104476895862,0.9276991061470116,0.9689694242144784,1376,482000,852,500.0,148,352.0,482000,0.003881577868014574,11.972300698515028,3.1253656800836325,0.8883215980604291,0.011333783157169819,7.931947008240968,0.011399908922612667,5726.1779694426805,5.114218220114708e-05,0.05391816422343254,-0.09974517673254013,13.260508,2.9658442,-4.385729,2.9398165,-304.23874,361.5989,303.3694,4.456611,58.467136,363.59015,304.02234,5.8063216,58.585773,364.29538,303.9228,4.672577,58.405174,5.503008,5.8552694,481000,0.99978155,0.02149427,-0.99971783,0.7141963,0.16294415,-1.0418041,-2.1813107,0.3323943,1.176971,0.37241456,0.11289347,0.124068856
481,481,0.9979032,0.05355989,-0.9995331,0.5523847,3532.186303677012,5,3539.2907008107627,3532.186303677012,3512.771372687971,9.903901570841851,5.510313357129863,3.5321863036770127,0.9373167627414417,0.6290863247118704,5383,2312693,1000,1000.0,1000,0.0,0.99657595,0.035060316,-0.9996925,0.60786974,3551.8467840951166,1,3551.8467840951166,3551.8467840951166,3551.8467840951166,0.0,5.506304041953382,3.5518467840951202,0.9505558977122857,0.6381891581552774,1377,483000,1000,1000.0,1000,0.0,483000,0.0037055849097669125,11.563660954125226,3.1922169881872833,0.9072154522873461,0.010289877187460661,7.4393134894780815,0.010865992866456509,5738.108199688606,5.3569208830595016e-05,0.052945420145988464,-0.22805017232894897,14.89808,2.9223921,-6.4763207,3.0287726,-294.72253,365.82635,293.46542,14.188089,72.555664,364.74374,294.30444,12.404104,72.53404,364.52734,294.73434,11.08233,72.29175,7.233411,8.8230915,482000,0.9998933,0.013253284,-0.9997269,0.7117585,-0.23811789,-1.0357635,-2.0695848,0.33192402,0.7881098,0.37467158,0.12623818,0.123198494
482,482,0.9992856,-0.011078948,-0.9999942,0.58423615,1543.5242596303324,11,1625.9320318552113,1543.5242596303324,1428.9996602425574,64.25536669434833,6.2105798983749985,3.614041476358803,0.9719176972727741,1.0348278285045662,5394,2317391,453,427.09090909090907,396,19.444347369559594,0.9999062,-0.025124095,-0.9999217,0.61595523,1153.6581807608734,3,1378.232658951031,1153.6581807608734,835.6116467224484,231.17404647634234,5.778399456580297,3.46097454228262,0.9585717329463259,1.032996972760375,1380,484000,389,333.3333333333333,263,52.4743323497837,484000,0.003945519216358662,11.294001610483974,3.2148412046954036,0.9220739859156311,0.009538799058645964,7.133407854475081,0.010150345042347908,5749.751729213167,4.390208050608635e-05,0.05347108840942383,0.9309545755386353,29.682308,3.3178825,-4.9889903,3.8377733,-301.6246,366.7448,301.89648,2.958034,57.765137,366.88333,301.68427,20.054272,58.151005,368.55542,301.25043,28.606714,57.217873,9.161025,23.170286,483000,0.99988234,0.038124118,-0.99999994,0.7216577,0.2282392,-1.0338125,-2.193986,0.3499559,1.2563858,0.3779715,0.11147155,0.136169
483,483,0.9999333,0.059568733,-0.99811995,0.53986484,3432.835331303616,5,3459.1813890503718,3432.835331303616,3397.870285168896,22.320421825587097,5.475135920939434,3.432835331303616,0.9650406331516277,0.638764770563649,5399,2322391,1000,1000.0,1000,0.0,0.99996233,0.05572636,-0.9995931,0.58839005,3422.0611096464545,1,3422.0611096464545,3422.0611096464545,3422.0611096464545,0.0,5.282081083052786,3.4220611096464566,0.9833136141197804,0.6244498530043656,1381,485000,1000,1000.0,1000,0.0,485000,0.0036585330963134766,11.336098227184266,3.2044402356259525,0.8895190907642245,0.00999579718336463,7.217972952872515,0.010468936990946531,5761.444238466676,4.268065094947815e-05,0.05386648699641228,0.09391269087791443,27.603716,3.0321481,-3.401642,3.4588864,-293.35376,364.12714,293.18478,6.074247,70.22524,364.80115,293.56104,8.882733,69.81847,364.82053,293.0905,7.958171,69.65019,9.534533,9.433775,484000,0.9999986,0.086825036,-0.9998227,0.7106361,-0.07407424,-1.0414419,-2.1649163,0.34555987,0.92860276,0.37423706,0.11475954,0.12914675
484,484,0.9996915,0.017926436,-0.99997985,0.57094693,3036.5596631999924,6,3674.2779140451153,3036.5596631999924,2476.317417610655,447.9278984266117,6.0821102791694495,3.686636580169962,0.9834482970910737,0.8252485032861973,5405,2327333,1000,823.6666666666666,665,124.90084956565435,0.99983853,0.0015782865,-0.9999447,0.6107837,1762.6224280858337,2,1973.8140709206443,1762.6224280858337,1551.4307852510233,211.19164283481055,5.426047070939941,3.5252448561716694,0.9521921455003362,0.8858838555005712,1383,486000,566,500.0,434,66.0,486000,0.003896408248692751,12.025522983632982,3.18962808791548,0.9186926921829581,0.01020270399749279,7.892890207003802,0.010164990089833736,5773.842019810807,4.78941947221756e-05,0.052246879786252975,0.06766924262046814,15.342788,3.022925,-6.290072,3.0969284,-301.5722,362.791,300.10913,3.0558748,60.097145,363.8005,300.79764,8.866662,59.301956,363.06573,300.80527,7.4358277,58.86561,15.727339,29.563732,485000,0.9998137,0.091789365,-0.9999542,0.70427626,-0.068776846,-1.0779539,-2.2019,0.336363,0.933535,0.35978436,0.11059283,0.12091942
485,485,0.99975413,0.033562776,-0.99979734,0.5629871,3548.7614309555415,5,3610.94656266619,3548.7614309555415,3486.4799857991147,41.785979950475834,5.612742308172065,3.5487614309555435,0.9086999226884798,0.6557223095720365,5410,2332333,1000,1000.0,1000,0.0,0.9986714,0.08507357,-0.99955827,0.6209873,3610.3164935281216,1,3610.3164935281216,3610.3164935281216,3610.3164935281216,0.0,5.532390030162639,3.610316493528123,0.8385347297352288,0.6668810943300778,1384,487000,1000,1000.0,1000,0.0,487000,0.003914824221283197,12.278654512483627,3.6536545190028846,1.0555439279414713,0.009660198353230953,7.545670937281102,0.010166514664888382,5786.49428942753,4.359101876616478e-05,0.053068362176418304,-1.0080535411834717,17.1356,2.6566777,-4.312684,3.0198288,-299.40295,365.5078,299.6054,9.418219,60.596092,364.92007,299.12817,10.510655,60.69222,365.83804,299.25165,7.3569794,60.623184,9.371102,6.4108615,486000,0.99963015,0.04661799,-0.99902505,0.68904984,0.06799599,-1.0661942,-2.0546188,0.35103744,1.070361,0.36593366,0.12814167,0.12953423
486,486,0.9988395,0.08218853,-0.9995487,0.5677343,3314.5398951243274,5,3361.613671427225,3314.5398951243274,3281.3546463382527,26.67728411321204,5.473948802957631,3.314539895124326,0.9434112109579109,0.6418560257879147,5415,2337333,1000,1000.0,1000,0.0,0.9996218,0.093603596,-0.9997734,0.6283571,3456.9921194940166,1,3456.9921194940166,3456.9921194940166,3456.9921194940166,0.0,5.451131406013025,3.456992119494016,0.938330117517089,0.6646979997092156,1385,488000,1000,1000.0,1000,0.0,488000,0.004223908297717571,11.069179293699563,3.1051881909370422,0.908542029093951,0.009660663083195686,7.0314155938103795,0.010107495822012424,5797.913067341782,4.1412655264139175e-05,0.05264061689376831,0.5715594291687012,14.113209,3.1941261,-5.0199666,3.234766,-302.2398,365.06485,303.9309,5.3118653,60.04298,364.34103,302.25064,9.8482895,59.677277,362.16293,301.81268,10.84058,59.661148,8.931402,10.449507,487000,0.9999958,0.13519971,-0.99860466,0.7105386,0.11258826,-1.0294749,-2.0163546,0.3496509,1.119171,0.3794105,0.13313994,0.1339689
487,487,0.9999142,0.07979405,-0.9995183,0.55184954,3408.6628539287767,5,3477.1209101995055,3408.6628539287767,3372.6266424409123,39.14441975972289,5.553144674998705,3.4086628539287775,0.9330140406313869,0.6797794346324143,5420,2342333,1000,1000.0,1000,0.0,0.99992543,0.0701456,-0.99965876,0.6033021,3426.579015335056,1,3426.579015335056,3426.579015335056,3426.579015335056,0.0,5.603977896092805,3.4265790153350517,0.9396073195087418,0.675274373816926,1386,489000,1000,1000.0,1000,0.0,489000,0.003761863801628351,11.380212678108364,3.135090644005686,0.8888531373813748,0.010359292384237051,7.331723110750318,0.010380701627582312,5809.651771404315,4.392815753817558e-05,0.054013196378946304,0.03692278265953064,11.98781,3.0126512,-3.8053477,3.031879,-302.40796,367.4946,300.36993,13.160993,60.682774,368.4498,302.05493,12.692922,60.706604,368.59116,302.0429,13.714159,60.656895,7.731655,8.796289,488000,0.99953085,-0.027869567,-0.99974996,0.7197817,0.06867135,-1.0521808,-2.2287338,0.36481914,1.0710841,0.37273967,0.107664675,0.1363252
488,488,0.99836147,0.08669577,-0.9993821,0.5640022,3462.9058227554315,5,3488.460971747784,3462.9058227554315,3432.5304828874455,20.697363689964064,5.301782396336476,3.462905822755432,0.8434554260537059,0.599363514963905,5425,2347333,1000,1000.0,1000,0.0,0.9990988,0.07878875,-0.9994872,0.61369854,3458.2880259238773,1,3458.2880259238773,3458.2880259238773,3458.2880259238773,0.0,5.189199848794856,3.4582880259238764,0.7905891868823384,0.6078059888823278,1387,490000,1000,1000.0,1000,0.0,490000,0.0037326961755752563,11.387761132791638,3.2151004653424025,0.8965813550166786,0.01052762707695365,7.251544237136841,0.010229678824543953,5821.394050495699,4.5073218643665314e-05,0.05300930514931679,0.4810040593147278,16.02467,3.163758,-4.3566613,3.2247474,-298.29083,365.8343,298.65298,4.110596,66.3896,366.07758,297.73636,7.22938,66.57213,363.83173,297.87695,7.767294,66.62026,6.18369,5.8577175,489000,0.99936956,0.06629473,-0.99998075,0.71168816,-0.10362087,-1.0363675,-2.0570533,0.3295671,0.90156704,0.3737907,0.12783009,0.118801884
489,489,0.99985635,0.08976615,-0.99945736,0.60619235,3631.011034176311,5,3735.451139235759,3631.011034176311,3518.667187244079,88.20400049141848,6.258358585116302,3.636101576383246,0.8474905842543299,0.7608064253603023,5430,2352326,1000,998.6,993,2.8000000000000003,0.99982697,0.0019145065,-0.9999502,0.6192976,1195.701846375122,3,2218.113687383051,1195.701846375122,42.274650092965025,893.1004596487027,6.188149215893492,3.587105539125365,0.7927456859245434,1.0294205628151154,1390,491000,603,333.3333333333333,28,236.0936725586313,491000,0.0036607030779123306,11.674734795000404,3.159960003104061,0.882504063192755,0.011260148603469133,7.605835838243365,0.011470998637378216,5833.4367300220765,4.3040141463279724e-05,0.05273916944861412,-0.041984230279922485,15.122219,2.9857314,-4.1254716,2.925577,-302.9328,366.4482,303.2497,9.063612,58.746605,364.5329,302.4734,8.666915,57.99729,364.59064,302.97992,8.770574,58.418247,8.735249,5.752454,490000,0.9992004,0.11936701,-0.9999047,0.7040909,-0.054864787,-1.0533768,-2.05716,0.33104554,0.94661313,0.36813045,0.12781647,0.12213839
490,490,0.9996656,0.053232566,-0.9985771,0.57141376,3469.780274109122,5,3515.101565055167,3469.780274109122,3399.123210873099,39.769141358254466,5.679527174785257,3.4697802741091235,0.8858436084538651,0.6549104904440403,5435,2357326,1000,1000.0,1000,0.0,0.99993044,0.10090033,-0.9995645,0.617819,3409.647931504362,1,3409.647931504362,3409.647931504362,3409.647931504362,0.0,5.371210623093797,3.4096479315043635,0.9396359273973384,0.6552850734411099,1391,492000,1000,1000.0,1000,0.0,492000,0.0036646341904997826,11.66966644488275,3.225956253707409,0.8698361977003515,0.010094525758177042,7.549860896077007,0.010209843050688505,5845.47325268155,4.4094398617744446e-05,0.05361919105052948,-0.46645623445510864,12.283913,2.8405743,-4.695203,3.0066478,-304.76697,364.7749,304.79163,9.827265,57.211494,363.80252,304.67487,11.762015,57.071114,364.6343,304.65643,9.430108,56.876667,5.603552,5.7191935,491000,0.9999202,0.049344886,-0.9987143,0.7175583,0.3170556,-1.02525,-2.0683074,0.3400833,1.373079,0.3796233,0.12639955,0.12959658
491,491,0.99932665,0.09209611,-0.9998852,0.5863573,3560.8041770885684,5,3695.737245592998,3560.8041770885684,3302.542715711331,134.46923859449058,6.35976063387096,3.6626251564375303,0.8115377533420531,0.751878769171765,5440,2362187,1000,972.2,880,46.68361596963115,0.9999058,0.065073214,-0.99986583,0.6253388,1768.3295199979927,2,2051.3246527947535,1768.3295199979927,1485.334387201232,282.9951327967608,6.297894457989712,3.536659039995986,0.8221449172114148,0.9565377312906804,1393,493000,600,500.0,400,100.0,493000,0.004008435644209385,11.521923162043095,3.1921035679988563,0.8877014662139118,0.02492378419265151,7.40011922782287,0.013024542015045881,5857.351012247615,4.213815554976463e-05,0.05315782502293587,-0.016700580716133118,18.147528,2.994309,-3.8732774,3.126695,-299.90826,366.554,297.39008,2.7105005,67.26653,364.5837,298.8452,20.569466,65.53081,364.36978,299.54242,24.272053,65.64129,90.0596,71.64335,492000,0.99998295,0.06906952,-0.9993201,0.7086433,0.17328185,-1.0546074,-2.1870937,0.34864932,1.1892012,0.36951557,0.11224248,0.12787998
492,492,0.99975944,-0.0032945073,-0.99991256,0.57937896,2173.6346057645796,8,3551.2294466068543,2173.6346057645796,1643.2047606951755,641.7952447644374,6.448895276716019,3.7108572014760215,0.9484747092836872,0.9516860370240033,5448,2366873,960,585.75,441,173.707188970405,0.99996,0.0777182,-0.9998495,0.6156453,3537.2203830557205,1,3537.2203830557205,3537.2203830557205,3537.2203830557205,0.0,5.540521571360185,3.53722038305572,1.018971433642042,0.6704415248127727,1394,494000,1000,1000.0,1000,0.0,494000,0.00386729184538126,11.6612582760863,3.2445830227807164,0.9158025002107024,0.009907410014420748,7.476442603394389,0.010610751807689667,5869.377127066255,4.4696033000946045e-05,0.053911007940769196,0.08887183666229248,13.705367,3.0304313,-4.5939617,3.003793,-302.00995,363.8128,302.33594,12.281614,57.763958,361.9584,301.54352,11.757825,57.990677,362.54233,301.6571,12.027312,58.04154,17.746084,25.54717,493000,0.9997334,0.11535462,-0.99932474,0.7065613,0.1605799,-1.0473102,-2.3240018,0.34523076,1.1741916,0.37215853,0.0978811,0.13099979
493,493,0.99990064,0.027878279,-0.99986815,0.5854356,2566.676025618326,7,3556.2813760871463,2566.676025618326,1842.5135680770268,551.045889440524,6.372256201320452,3.63037627385902,0.9433706897765984,0.8982046543421012,5455,2371822,966,707.0,506,151.31329844304594,0.99973464,0.14946763,-0.9998329,0.6560844,3619.086388030353,1,3619.086388030353,3619.086388030353,3619.086388030353,0.0,5.686412495855839,3.619086388030357,0.9515029036320868,0.6782690606264999,1395,495000,1000,1000.0,1000,0.0,495000,0.0038649518974125385,11.679942682851106,3.238294676411897,0.9175255978479981,0.010005399119108915,7.499660628847778,0.010547144338488579,5881.417119172402,4.4284388422966003e-05,0.05339331552386284,-1.0891613960266113,12.4217615,2.6282814,-5.656003,2.916296,-300.36673,369.84146,300.2621,9.323486,64.87844,369.52676,299.97748,6.7395496,65.08563,366.43832,299.86172,6.052813,64.93568,16.162376,5.0904417,494000,0.9999501,0.09366554,-0.99886924,0.69933134,-0.19441544,-1.0437322,-1.9812479,0.33235857,0.8233158,0.3717152,0.13789704,0.122211814
494,494,0.99917775,0.015528667,-0.9986707,0.5102724,3125.7282897973337,5,3396.071701395755,3125.7282897973337,3050.6488315285114,135.31545788423395,5.312653813358441,3.125728289797334,0.8808200967212918,0.49216423915820784,5460,2376822,1000,1000.0,1000,0.0,0.9992389,0.051293626,-0.9998698,0.6134865,3541.535569954586,1,3541.535569954586,3541.535569954586,3541.535569954586,0.0,5.298978474273952,3.5415355699545854,0.8143356520369556,0.6333900883314365,1396,496000,1000,1000.0,1000,0.0,496000,0.0037734932266175747,11.471066537313163,3.1279550031758845,0.8787277918308973,0.009848512709140778,7.440325536299497,0.010393260046839714,5893.24766745558,4.294002428650856e-05,0.05287986993789673,-0.11315099895000458,14.914598,2.9615097,-3.3439634,2.8832974,-305.03314,368.97552,305.10043,27.70765,55.144592,367.68277,305.2006,26.135715,55.31565,367.37326,304.79633,25.601938,55.272163,4.210335,4.6879044,495000,0.99960124,0.11116365,-0.99857634,0.6978455,0.19016996,-1.0711185,-2.0138264,0.34514773,1.2094551,0.363611,0.13347696,0.1288684
495,495,0.9972864,0.07730034,-0.99720436,0.55612594,3378.6647409223215,5,3409.751000315871,3378.6647409223215,3296.509754668256,42.14690331926783,5.393522742030649,3.3786647409223196,0.8785931772204747,0.6339181271603677,5465,2381822,1000,1000.0,1000,0.0,0.99231267,0.080092296,-0.9995058,0.6160783,3499.644971765999,1,3499.644971765999,3499.644971765999,3499.644971765999,0.0,5.42757619303497,3.4996449717659996,0.8182830318873411,0.6544850664677231,1397,497000,1000,1000.0,1000,0.0,497000,0.0036765169352293015,11.847126269247383,3.147250505629927,0.8945749090053141,0.028639414347708225,7.754622762557119,0.01831815391778946,5905.47121581668,4.400685429573059e-05,0.052531566470861435,1.1013169288635254,15.172822,3.3737915,-5.347386,3.3422189,-305.34488,363.84088,305.01172,5.251824,51.89763,363.62265,305.17468,20.861408,51.30511,364.75525,305.23056,22.47945,51.26386,7.1121345,7.3476744,496000,0.999968,0.09627059,-0.9998951,0.7078056,0.051771805,-1.0434599,-2.0727763,0.35643348,1.0531354,0.37471688,0.12583594,0.1317406
496,496,0.9997694,0.09970633,-0.99938023,0.5963717,3335.2683482287553,5,3589.4063948962807,3335.2683482287553,2337.191402784529,499.0612509371358,6.321438535934214,3.6018016719532997,0.9775185390047498,0.6977875921993402,5470,2386452,1000,926.0,630,148.0,0.99795073,0.08080131,-0.9998561,0.6359158,3578.8383981454476,1,3578.8383981454476,3578.8383981454476,3578.8383981454476,0.0,5.4358128514265385,3.5788383981454426,1.0006031076337012,0.639373987623921,1398,498000,1000,1000.0,1000,0.0,498000,0.004213585052639246,12.63400881178677,3.578842078335583,1.058413631748408,0.009889831766486168,7.97300990531221,0.009597265627235174,5918.496429437771,4.251394420862198e-05,0.05281485617160797,0.2153182327747345,14.479089,3.0732136,-4.9758983,2.925694,-304.59705,361.8385,304.50223,30.873209,58.89294,363.298,304.28082,29.424559,58.89527,363.40253,304.43054,31.893894,58.974895,6.1712704,8.0351715,497000,0.9999743,0.15077074,-0.99915755,0.7083283,0.055815645,-1.027823,-2.1272824,0.35570595,1.0574027,0.38043103,0.11916069,0.13268825
497,497,0.9982132,0.13929936,-0.9976147,0.5868364,3443.800399662112,5,3461.3614200538495,3443.800399662112,3437.271454562702,9.00728416143219,5.440086035638311,3.4438003996621127,0.880182021319213,0.7295630508197963,5475,2391452,1000,1000.0,1000,0.0,0.9998116,0.028576823,-0.99989974,0.61377513,1816.8183800811505,2,3480.050367935902,1816.8183800811505,153.5863922263987,1663.2319878547517,6.419956508801122,3.6336367601622985,0.9199085406901936,0.9796520187561041,1400,499000,923,500.0,77,423.0,499000,0.0036735008470714092,11.426015123259276,3.101131002418697,0.8786162147298455,0.009929301217198372,7.4227017355151474,0.00992268556728959,5930.283968543168,4.068296402692795e-05,0.052887044847011566,0.03081575036048889,15.703618,3.010483,-4.115844,3.2269053,-305.18793,366.37952,304.99216,50.73903,48.15818,366.28613,304.38593,52.34526,47.856575,367.44952,304.7476,49.510162,48.288467,5.60361,5.143388,498000,0.99981976,0.09870714,-0.9994588,0.6977864,-0.035237163,-1.0726968,-1.9697038,0.33814275,0.96537644,0.36209998,0.13949817,0.12440077
498,498,0.9998463,0.10712079,-0.9990805,0.5951221,3433.189405751748,5,3578.928454408187,3433.189405751748,3206.42304323526,140.11052412405311,6.402192161746817,3.52773264051762,0.880236716986097,0.7283132014930646,5480,2396318,1000,973.2,866,53.6,0.9992915,0.17573072,-0.9997915,0.6381493,3396.026419934098,1,3396.026419934098,3396.026419934098,3396.026419934098,0.0,5.348600433022814,3.3960264199340973,0.9116059577205611,0.6877679707598063,1401,500000,1000,1000.0,1000,0.0,500000,0.003656181041151285,11.111349589657038,3.13791297422722,0.8720671660266817,0.009761389344930649,7.078339457977563,0.009567004162818193,5941.750782215502,4.5416876673698425e-05,0.05368296802043915,-0.6430617570877075,15.809324,2.7801242,-4.5361547,3.045785,-304.7456,363.37628,305.57352,43.603493,52.291344,361.83774,304.34305,39.26284,52.121666,362.35596,304.75775,38.838566,52.126755,7.1760187,5.358815,499000,0.9999968,0.116290666,-0.9989873,0.69211507,0.45253873,-1.0426147,-2.2141953,0.36706388,1.5722988,0.3765788,0.109241396,0.14004877
499,499,0.9998752,0.016505675,-0.9997926,0.580838,2178.7869049237597,8,2559.9667744513677,2178.7869049237597,1934.335407920004,194.56432034987975,6.499726316006277,3.7492568809184954,0.9384647453806844,0.9696141992265287,5488,2400967,686,581.125,517,52.26719214765607,0.99998933,0.026158547,-0.99996084,0.6249548,1827.0092230955079,2,2001.6228898067993,1827.0092230955079,1652.3955563842164,174.61366671129144,6.137009140639122,3.654018446191016,0.867364267938369,0.9441373777714835,1403,501000,533,500.0,467,33.0,501000,0.0036396016366779804,11.741533888503909,3.1588451298885047,0.8917614039964974,0.009064126294106245,7.667847030796111,0.010332584846764803,5953.852551932447,4.401104524731636e-05,0.05355376750230789,-0.9966781139373779,16.160006,2.659496,-5.6203656,3.0964239,-310.7553,361.35062,310.99405,23.970724,47.12355,361.83215,310.37256,22.984804,47.034073,361.42505,310.70862,22.988928,47.019375,6.2708473,6.6071854,500000,0.99993557,0.11995826,-0.99915814,0.686691,-0.18382181,-1.064238,-2.0779474,0.33631054,0.83208406,0.36456537,0.1251869,0.120688826
