Epoch,epoch,eval/Actions Max,eval/Actions Mean,eval/Actions Min,eval/Actions Std,eval/Average Returns,eval/Num Paths,eval/Returns Max,eval/Returns Mean,eval/Returns Min,eval/Returns Std,eval/Rewards Max,eval/Rewards Mean,eval/Rewards Min,eval/Rewards Std,eval/num paths total,eval/num steps total,eval/path length Max,eval/path length Mean,eval/path length Min,eval/path length Std,expl/Actions Max,expl/Actions Mean,expl/Actions Min,expl/Actions Std,expl/Average Returns,expl/Num Paths,expl/Returns Max,expl/Returns Mean,expl/Returns Min,expl/Returns Std,expl/Rewards Max,expl/Rewards Mean,expl/Rewards Min,expl/Rewards Std,expl/num paths total,expl/num steps total,expl/path length Max,expl/path length Mean,expl/path length Min,expl/path length Std,replay_buffer/size,time/data storing (s),time/epoch (s),time/evaluation sampling (s),time/exploration sampling (s),time/logging (s),time/sac training (s),time/saving (s),time/total (s),time/training (s),trainer/Alpha,trainer/Alpha Loss,trainer/Log Pis Max,trainer/Log Pis Mean,trainer/Log Pis Min,trainer/Log Pis Std,trainer/Policy Loss,trainer/Q Targets Max,trainer/Q Targets Mean,trainer/Q Targets Min,trainer/Q Targets Std,trainer/Q1 Predictions Max,trainer/Q1 Predictions Mean,trainer/Q1 Predictions Min,trainer/Q1 Predictions Std,trainer/Q2 Predictions Max,trainer/Q2 Predictions Mean,trainer/Q2 Predictions Min,trainer/Q2 Predictions Std,trainer/QF1 Loss,trainer/QF2 Loss,trainer/num train calls,trainer/policy/mean Max,trainer/policy/mean Mean,trainer/policy/mean Min,trainer/policy/mean Std,trainer/policy/normal/log_std Max,trainer/policy/normal/log_std Mean,trainer/policy/normal/log_std Min,trainer/policy/normal/log_std Std,trainer/policy/normal/std Max,trainer/policy/normal/std Mean,trainer/policy/normal/std Min,trainer/policy/normal/std Std
844,844,0.9997072,0.48435387,-0.99999887,0.5082233,3388.5152234582806,5,4043.503648452937,3388.5152234582806,862.218528520904,1263.2461548973274,8.281759199371884,3.9613224496823474,-1.116543325302454,0.9129777008130759,7233,4144778,1000,855.4,277,289.2,0.99998116,0.47550285,-1.0,0.5223624,1932.9244476759181,2,3822.7913532959406,1932.9244476759181,43.05754205589551,1889.8669056200224,7.867734466570721,3.865848895351835,-1.3590712518609005,1.1026360817208944,1826,846000,976,500.0,24,476.0,846000,0.003815437899902463,20.490164074115455,2.810548809124157,0.83425576495938,0.14112985297106206,16.402265502139926,0.29802247509360313,18164.031372566475,0.00012623192742466927,0.05860579386353493,0.8764560222625732,18.967787,6.308946,-3.6241536,3.4525042,-307.27216,389.3262,307.7071,3.0701854,72.690506,388.3001,307.3953,7.0664477,72.26104,388.61365,307.31134,9.920294,72.29986,8.425926,9.550843,845000,0.99839264,0.4980278,-0.9999946,0.52682203,0.22523297,-1.2797576,-3.0601983,0.49118528,1.2526145,0.31066588,0.046878397,0.14213839
845,845,0.99999946,0.47154602,-0.99999994,0.50969344,3001.7815000143983,6,4085.8940068853794,3001.7815000143983,125.61239273597383,1554.557916240793,8.994615295626993,4.010396125603737,-4.73680180430311,0.9503394468000814,7239,4149269,1000,748.5,56,372.12173187457535,0.99923223,0.47154507,-0.99981517,0.48600826,4053.244529351671,1,4053.244529351671,4053.244529351671,4053.244529351671,0.0,7.564429293437742,4.053244529351671,-1.4282085700455267,0.8844454461879466,1827,847000,1000,1000.0,1000,0.0,847000,0.004150372929871082,20.363498518476263,2.872897621942684,0.8295767880044878,0.2538013879675418,15.98721277480945,0.4157195668667555,18185.285941617098,0.00014000595547258854,0.05641579255461693,-0.1257268190383911,18.64874,5.9562693,-2.2175426,3.3867166,-307.4169,390.8261,307.7098,11.630738,84.635574,389.37683,307.37137,13.222247,84.67457,389.05493,307.49612,22.99029,84.738266,5.896735,7.8647976,846000,0.9994723,0.47933137,-0.99965173,0.5167533,0.16818838,-1.3107797,-3.1670952,0.49470887,1.1831595,0.30138636,0.042125788,0.13701977
846,846,0.9998755,0.4933914,-0.9995909,0.46961504,4077.052180584961,5,4101.080692501863,4077.052180584961,4060.411515659955,13.481553491666908,7.510335202033492,4.077052180584961,-1.035808690443568,0.9066317780526028,7244,4154269,1000,1000.0,1000,0.0,0.9996994,0.48214346,-0.99973905,0.47818395,4051.058643460702,1,4051.058643460702,4051.058643460702,4051.058643460702,0.0,6.698184888012531,4.051058643460705,-0.9819869381598981,0.9462763716520579,1828,848000,1000,1000.0,1000,0.0,848000,0.003705302020534873,21.363663880852982,2.7739532550331205,0.8290498550049961,0.18303880700841546,17.207005391595885,0.3668155991472304,18207.677631839877,9.567104279994965e-05,0.0578765794634819,-0.667987585067749,32.99568,5.7655725,-2.9378579,3.8009162,-308.67212,389.06448,307.71155,-1.589218,81.6706,389.81473,308.1352,24.307297,80.65335,389.09564,308.20148,20.499657,80.40728,11.20897,13.3401985,847000,0.9997804,0.52004963,-0.9998357,0.49575666,0.034315698,-1.2504448,-3.2241285,0.49044272,1.0349113,0.3190217,0.039790444,0.13999826
847,847,0.99919325,0.5062576,-0.99888664,0.48396447,4033.325513162353,5,4049.9426436808967,4033.325513162353,3990.1746912023646,22.126811160039015,8.302747046469536,4.033325513162353,-1.139767171776264,0.8094288068601286,7249,4159269,1000,1000.0,1000,0.0,0.99974006,0.49572802,-0.9998819,0.4853463,3951.4606529689154,1,3951.4606529689154,3951.4606529689154,3951.4606529689154,0.0,5.2931529301076425,3.9514606529689162,-0.2604327239734997,0.8385164395127546,1829,849000,1000,1000.0,1000,0.0,849000,0.004004220012575388,21.540495892986655,2.9000372290611267,0.8332998780533671,0.11606267304159701,17.521125218831003,0.16583232791163027,18230.274834125536,0.00013434607535600662,0.054802730679512024,0.262983500957489,21.05323,6.0905585,-4.8271837,3.6496341,-305.53308,392.5495,305.3715,2.9228055,89.10552,392.28256,305.76996,4.9682484,89.436935,394.05026,305.49777,7.2186656,88.78117,5.7026405,6.5633774,848000,0.99994045,0.49868998,-0.9998872,0.51012886,0.21174788,-1.3114139,-3.0696108,0.517085,1.2358363,0.30430877,0.046439227,0.14520209
848,848,0.99964684,0.49277043,-0.9995064,0.47459254,4002.645836113471,5,4074.172109304739,4002.645836113471,3919.886257973326,49.20671367615191,6.531062555771927,4.002645836113469,-0.7931349339130097,0.9298338047524741,7254,4164269,1000,1000.0,1000,0.0,0.99998796,0.47898957,-0.9997235,0.48134893,3999.506577294129,1,3999.506577294129,3999.506577294129,3999.506577294129,0.0,6.176192893805941,3.9995065772941314,-0.6325718442500523,0.9299148514183228,1830,850000,1000,1000.0,1000,0.0,850000,0.0037114869337528944,22.297893330454826,2.758486910024658,0.8190356069244444,0.05738380807451904,18.423961259657517,0.23519678693264723,18253.624672540464,0.00011747190728783607,0.05688469484448433,-1.2053465843200684,24.587456,5.57954,-3.3723633,3.1830838,-305.97937,391.59436,306.95883,39.029655,70.48689,390.69214,305.8108,45.95594,70.85098,391.53473,306.2968,51.026276,70.88304,6.632854,5.408784,849000,0.99953884,0.49729943,-0.99991786,0.49038294,0.12516072,-1.3260078,-3.5136418,0.47421077,1.1333306,0.29458877,0.029788233,0.13076882
849,849,0.9992937,0.4735022,-0.9999117,0.4801025,4059.5877899355573,5,4082.8069463617376,4059.5877899355573,4038.6214097207467,16.525722116920644,6.356487007423175,4.0595877899355575,-1.050000117685316,0.8920030158951842,7259,4169269,1000,1000.0,1000,0.0,0.9999697,0.45838517,-0.99985826,0.4941122,4099.771680621056,1,4099.771680621056,4099.771680621056,4099.771680621056,0.0,6.31386760078458,4.099771680621053,-0.8520681083012475,0.8734654517067748,1831,851000,1000,1000.0,1000,0.0,851000,0.0037199449725449085,21.74128214106895,2.7966496921144426,0.8306131390854716,0.03458610991947353,18.03700478305109,0.03859869996085763,18276.193013067357,0.00010977196507155895,0.05531797558069229,-0.43320339918136597,17.521725,5.8503437,-3.933816,3.0364661,-316.22736,389.32648,316.75992,42.387897,65.8548,388.20193,316.32208,59.97169,65.48705,389.27612,316.55753,63.615696,65.54579,6.3536806,5.8222065,850000,0.999993,0.48911014,-0.9996807,0.4897335,1.0267528,-1.3549453,-3.2753344,0.5056568,2.791985,0.29103604,0.037804227,0.15259697
850,850,0.99979365,0.49180496,-0.9999789,0.47639072,3894.4061286576543,5,3914.072036469885,3894.4061286576543,3859.792059873514,19.25751850701183,6.8318354956952545,3.8944061286576543,-1.2962257640836263,0.8508738937126576,7264,4174269,1000,1000.0,1000,0.0,0.99979746,0.4792791,-0.999886,0.48612985,3922.434724252142,1,3922.434724252142,3922.434724252142,3922.434724252142,0.0,6.656771725430411,3.9224347242521405,-1.2436789050100066,0.8490535893139033,1832,852000,1000,1000.0,1000,0.0,852000,0.00368299288675189,21.37280463683419,2.732421803055331,0.8141330208163708,0.021124924067407846,17.784425537800416,0.016862224088981748,18298.34342710348,0.00015413411892950535,0.05685709789395332,0.31199759244918823,17.816187,6.108815,-2.7212782,3.0323048,-314.63208,390.77933,314.36606,32.50921,68.770996,391.48453,315.00482,38.30561,68.46352,390.64273,314.57755,35.23018,68.57055,11.263402,13.303922,851000,0.99920976,0.5203145,-0.9995138,0.47630718,0.089132264,-1.3022729,-3.2674856,0.5193282,1.0932252,0.30672863,0.03810211,0.14298435
851,851,0.99989486,0.4956323,-0.9999941,0.49273533,3976.285767529661,5,4009.896229337215,3976.285767529661,3929.0442337350282,33.3691099086722,7.550314629664575,3.9762857675296632,-1.106188202192363,0.8615210690840864,7269,4179269,1000,1000.0,1000,0.0,0.9996,0.4905314,-0.9999565,0.49933836,4030.182742658057,1,4030.182742658057,4030.182742658057,4030.182742658057,0.0,7.204393842940591,4.030182742658052,-1.3817088752646207,0.8566295997425787,1833,853000,1000,1000.0,1000,0.0,853000,0.003662743838503957,21.16481208638288,2.7829428748227656,0.8821718199178576,0.025324254063889384,17.451906233560294,0.018633746076375246,18320.291736127343,0.00017041410319507122,0.05695948377251625,0.8330950736999512,35.273697,6.2907414,-3.3428721,4.147837,-311.67026,390.24738,311.76715,19.386559,72.21035,390.67307,311.66266,16.128727,72.374954,390.27902,311.7138,16.19573,72.29308,8.017187,5.953149,852000,0.9997937,0.5033209,-1.0,0.5121418,1.2243254,-1.3083824,-2.9777832,0.50132036,3.4018705,0.30453527,0.050905555,0.16502723
852,852,0.99964935,0.49072376,-0.99989647,0.4987011,4028.075390734084,5,4079.895914276594,4028.075390734084,3997.890305097893,34.77715365042725,7.50828049985091,4.0280753907340845,-1.5899111818067722,0.884811490440771,7274,4184269,1000,1000.0,1000,0.0,0.99992836,0.4813955,-0.99989176,0.4973694,4030.621120898128,1,4030.621120898128,4030.621120898128,4030.621120898128,0.0,6.41462628582381,4.030621120898127,-1.5925898973326587,0.9101899505709033,1834,854000,1000,1000.0,1000,0.0,854000,0.003752738004550338,20.98618547525257,2.8485316389705986,0.8369617799762636,0.012861790135502815,17.218474178109318,0.06551100104115903,18342.088090069592,9.234901517629623e-05,0.0564340315759182,0.051268815994262695,17.41646,6.0178347,-3.442462,3.1451492,-312.16315,388.96472,312.0282,30.880781,67.90704,389.43576,312.44092,30.678755,67.812,389.42343,312.20514,29.936752,67.892525,5.352194,4.576346,853000,0.9999414,0.4828328,-0.9998133,0.52353704,0.59239936,-1.3004009,-3.1564293,0.49144623,1.8083221,0.30443814,0.0425775,0.1435504
853,853,0.9999998,0.47289485,-0.99999994,0.5030462,3878.9087086655477,5,4093.7822390297047,3878.9087086655477,3633.751942000021,194.15648351364754,11.023655666742778,4.0229295879128255,-1.4797031177906037,0.9698949670792257,7279,4189090,1000,964.2,901,44.255621111899444,0.9996284,0.47118205,-0.99999744,0.49811858,4118.176057309477,1,4118.176057309477,4118.176057309477,4118.176057309477,0.0,6.844234949843302,4.118176057309474,-1.4679859044247563,0.8530432652001173,1835,855000,1000,1000.0,1000,0.0,855000,0.003785044187679887,20.102556593716145,2.9020876560825855,0.886104793054983,0.025121374055743217,16.266168031143025,0.01916281320154667,18362.983043669257,0.00012688199058175087,0.056210048496723175,0.10319048166275024,18.40055,6.0358467,-1.9521914,3.129458,-310.91513,389.77246,310.78076,4.752035,75.024284,389.17896,310.9264,5.6836963,74.83966,390.31924,311.31006,3.9034984,75.02376,5.8042173,7.578003,854000,0.99988395,0.47974482,-0.9994694,0.51602674,0.044608723,-1.3232511,-3.4406924,0.5101035,1.0456187,0.29949594,0.032042492,0.1392448
854,854,0.999024,0.48794127,-0.99820095,0.4718133,4035.5084078773043,5,4041.6525830123383,4035.5084078773043,4020.8219412713097,7.53851354357505,7.717380873646279,4.035508407877304,-1.0368350020446553,0.85339910775067,7284,4194090,1000,1000.0,1000,0.0,0.9998232,0.4704698,-0.9996521,0.478269,3936.8651985136685,1,3936.8651985136685,3936.8651985136685,3936.8651985136685,0.0,6.727861791849087,3.9368651985136656,-1.4848179341927341,0.9978200778632361,1836,856000,1000,1000.0,1000,0.0,856000,0.003685226198285818,20.525264277588576,2.7748759840615094,0.8256301998626441,0.04488748707808554,16.822070722468197,0.053924825973808765,18384.34271887876,0.0001898319460451603,0.05470126122236252,-0.11687478423118591,29.733383,5.9597797,-2.6031933,3.4685142,-308.78848,388.52487,308.79242,11.162085,76.58764,390.21045,309.06073,10.343014,76.31257,389.96832,308.74042,10.861888,76.11654,6.6597443,5.7367725,855000,0.9995714,0.46709955,-0.99969596,0.52148765,0.47604388,-1.3559526,-3.3121514,0.508528,1.6096936,0.29016757,0.036437698,0.14132208
855,855,0.9999964,0.47386643,-1.0,0.51044714,2857.348113717822,6,4213.550153180779,2857.348113717822,133.30754218277497,1809.2199863904802,10.757143146819342,4.056812276930179,-1.165515958988986,1.0191913193774538,7290,4198316,1000,704.3333333333334,66,419.01538025338505,0.9999977,0.47454247,-0.9998632,0.4999925,4095.796026185356,1,4095.796026185356,4095.796026185356,4095.796026185356,0.0,6.694125370748575,4.095796026185356,-0.7421397178756585,0.8868032811070007,1837,857000,1000,1000.0,1000,0.0,857000,0.0037906761281192303,20.90240228245966,2.8174841839354485,0.8396835317835212,0.10819837916642427,16.55766079737805,0.5754896430298686,18406.125473429216,9.507103823125362e-05,0.05606520548462868,-0.02745640277862549,17.036608,5.990471,-5.058123,3.5311944,-310.77765,390.97858,311.47443,5.44175,72.26295,390.9657,310.7735,5.8234243,72.384995,391.11157,310.79984,4.405319,72.0224,5.6502943,7.063162,856000,0.99968904,0.46455202,-0.9996931,0.5238777,-0.06476145,-1.329014,-3.4445252,0.50156957,0.937291,0.29706663,0.03191991,0.13752347
856,856,0.99465847,0.46852335,-0.9986608,0.48159954,3990.878777007872,5,4009.0384433006298,3990.878777007872,3976.6167580658507,10.555934014094023,5.117364810228643,3.990878777007872,-0.9178136490509963,0.8384693140002534,7295,4203316,1000,1000.0,1000,0.0,0.99874103,0.45650274,-0.99957997,0.4899048,3990.1591159165264,1,3990.1591159165264,3990.1591159165264,3990.1591159165264,0.0,7.043455977279035,3.990159115916521,-0.6794329840497676,0.8835841664253303,1838,858000,1000,1000.0,1000,0.0,858000,0.0036969538778066635,20.608319519087672,2.8461113900411874,0.8430518920067698,0.03590721101500094,16.84515867708251,0.03431258606724441,18427.623266253155,8.080899715423584e-05,0.056226521730422974,-0.07629209756851196,25.014938,5.9734945,-2.0449896,3.5847552,-311.52103,392.17935,312.06387,2.7742612,73.11491,390.97427,311.6884,5.5326824,72.77806,390.357,311.41345,3.4892044,72.522125,6.4986525,8.165359,857000,0.999399,0.47909486,-0.9998698,0.5086811,0.41665155,-1.3244041,-3.0597138,0.5121585,1.5168738,0.2999892,0.046901114,0.14532739
857,857,0.99649346,0.4945248,-0.99910384,0.4828457,4095.5735477491025,5,4111.1381891916335,4095.5735477491025,4077.6607294712558,11.010653363687675,6.047616212160376,4.095573547749102,-1.0956627653120075,0.8462187026265883,7300,4208316,1000,1000.0,1000,0.0,0.99983066,0.48159343,-0.9997758,0.48869962,4118.145297673106,1,4118.145297673106,4118.145297673106,4118.145297673106,0.0,6.608518274557543,4.1181452976731014,-1.0726852454383433,0.8356668399915905,1839,859000,1000,1000.0,1000,0.0,859000,0.003677738131955266,20.19776058755815,2.8226330841425806,0.849726838991046,0.0978349840734154,16.058204944012687,0.36554979416541755,18448.58814244927,0.0001332040410488844,0.05754803866147995,0.6597331762313843,27.999157,6.231069,-2.771934,4.071724,-308.7212,389.55328,308.76492,-26.21025,80.19576,390.08987,308.77448,-31.709574,80.26383,391.70407,308.87958,-17.429258,80.24428,6.069929,7.667567,858000,0.9999245,0.49982348,-0.99999994,0.5161649,0.235413,-1.2722101,-3.158909,0.50729275,1.2654313,0.3160204,0.04247205,0.15500692
858,858,0.9992361,0.47511244,-0.99958867,0.48096442,3938.0882103660106,5,3968.838407820225,3938.0882103660106,3919.711627072663,18.5239508077054,8.277493870615592,3.9380882103660113,-0.9001249786936458,0.8724011570945586,7305,4213316,1000,1000.0,1000,0.0,0.9993416,0.45783097,-0.99986744,0.49226308,3980.8889837576885,1,3980.8889837576885,3980.8889837576885,3980.8889837576885,0.0,7.17560997157055,3.9808889837576964,-1.1659078611737974,0.8693647764354253,1840,860000,1000,1000.0,1000,0.0,860000,0.0037019518204033375,20.908785473089665,2.892568584997207,0.8605043499264866,0.18500102404505014,16.425726908026263,0.5411267781164497,18470.66712905583,0.0001558761578053236,0.05720255523920059,-0.5860608816146851,28.835794,5.795167,-4.53932,3.7954283,-310.507,392.82278,310.73843,19.064705,69.510635,392.97852,310.70032,36.585766,69.26063,392.32812,310.23663,31.540264,69.34239,5.3211393,4.608012,859000,0.9986854,0.47814962,-0.999906,0.51010823,0.15495631,-1.2917991,-3.5290074,0.48334682,1.167607,0.30541012,0.029334018,0.13500221
859,859,0.99969065,0.46062136,-0.9988353,0.46989718,3971.664357091687,5,4001.1600406719317,3971.664357091687,3939.8138920956844,20.085255180051806,6.7421248335786235,3.9716643570916874,-1.0409623871416915,0.7974964235212055,7310,4218316,1000,1000.0,1000,0.0,0.99911374,0.44436222,-0.9998592,0.48935032,3959.9530867240132,1,3959.9530867240132,3959.9530867240132,3959.9530867240132,0.0,6.36822083919325,3.9599530867240094,-1.0452647957358923,0.7923157959194418,1841,861000,1000,1000.0,1000,0.0,861000,0.003692738013342023,17.795553527306765,2.806712972931564,0.8409534860402346,0.08621216798201203,13.667904495028779,0.3899949442129582,18489.433167008916,8.27230978757143e-05,0.05699491128325462,-0.8464473485946655,23.423475,5.7045345,-3.2622833,3.1199539,-310.35968,392.24725,310.15015,27.528511,76.13021,391.9691,310.5667,33.40407,75.49587,392.41724,310.6385,34.145733,76.00272,7.4065638,7.0946293,860000,0.99948215,0.46728992,-0.99934083,0.51407933,0.087241076,-1.3346406,-3.642183,0.49742615,1.0911597,0.29457444,0.026195096,0.13457589
860,860,1.0,0.4813912,-0.9999677,0.49861076,3800.885398720241,5,4149.572328436301,3800.885398720241,3195.761406713896,397.3827710215947,8.424383640363029,4.08521646466062,-1.1557902225224144,0.8950273293095016,7315,4222968,1000,930.4,809,85.91763497676132,0.9997822,0.47717366,-0.99944645,0.49438995,4154.444698082,1,4154.444698082,4154.444698082,4154.444698082,0.0,6.993793603920172,4.154444698082001,-1.0535435561272781,0.812032870092218,1842,862000,1000,1000.0,1000,0.0,862000,0.004213084001094103,18.892882694024593,2.8398420941084623,0.8461796238552779,0.07435770193114877,14.783749531954527,0.34444023412652314,18509.13381988299,0.00010042404755949974,0.05644889175891876,-2.041107654571533,24.62892,5.2899065,-4.459687,3.2449086,-320.05817,391.90115,320.00522,-18.134342,64.64657,392.35715,320.27762,-16.594587,64.31114,391.21582,320.1923,-17.419125,64.15758,2.9123867,3.2276,861000,0.9999375,0.5163043,-0.99910235,0.45587173,0.101816244,-1.3536353,-3.4036794,0.49626702,1.10718,0.28839982,0.033250704,0.12832378
861,861,0.9991703,0.4865207,-0.999199,0.48495358,4116.783094848888,5,4139.809181061552,4116.783094848888,4081.178551005074,19.64102808992665,6.905340645994975,4.116783094848891,-1.3921994332623584,0.8702205038774806,7320,4227968,1000,1000.0,1000,0.0,0.9992437,0.47087023,-0.99961674,0.49139285,4115.557731288324,1,4115.557731288324,4115.557731288324,4115.557731288324,0.0,7.43782896588395,4.115557731288327,-1.1616564023675713,0.8952554700304494,1843,863000,1000,1000.0,1000,0.0,863000,0.0037404419854283333,18.389169196598232,2.8889705180190504,0.8416983110364527,0.11582724889740348,14.039252567803487,0.4995938518550247,18528.339352952782,8.625700138509274e-05,0.05356593802571297,0.961191713809967,19.41034,6.328406,-0.43579078,3.328323,-304.08734,389.76443,303.84705,-8.277678,81.1957,390.73132,304.30347,-4.665663,81.441605,389.82965,304.31558,-10.909862,81.43364,10.253672,6.358901,862000,0.9995272,0.47514442,-0.99960744,0.5357846,0.054276943,-1.3221701,-3.1965365,0.5085993,1.055777,0.29934013,0.040903628,0.13784638
862,862,0.9990305,0.48701277,-0.9998782,0.49740484,3606.928963408034,5,4038.413646634882,3606.928963408034,2070.1811527334517,769.0763302410141,6.521940446934662,3.9489040545303644,-1.3121006095225851,0.8916613614646457,7325,4232535,1000,913.4,567,173.2,0.9994405,0.48132032,-0.9996713,0.4994205,3927.2689535190484,1,3927.2689535190484,3927.2689535190484,3927.2689535190484,0.0,5.968921736127706,3.927268953519047,-1.5491875975391733,0.9946251166715248,1844,864000,1000,1000.0,1000,0.0,864000,0.003886746009811759,20.348469593096524,2.7825252569746226,0.843373129144311,0.05351185193285346,16.384161247173324,0.280892884824425,18549.6405789142,0.00011847703717648983,0.05642212927341461,0.39566677808761597,25.243753,6.1376286,-1.7984419,3.3660808,-312.98703,391.89148,312.8081,-0.9454959,76.666176,391.8554,312.9688,-3.3956401,76.61913,392.75793,312.99637,-14.20143,76.87901,9.476616,9.096445,863000,0.99992865,0.49045062,-0.9991643,0.49640074,-0.173884,-1.3726927,-3.3528843,0.5210694,0.8403944,0.2864822,0.034983307,0.13498099
863,863,0.99999994,0.43172336,-0.99999994,0.51526415,3514.190313557493,5,4011.530191091106,3514.190313557493,2753.794605225596,485.40480110186843,9.50694979145916,3.99249069933821,-1.1501680737389224,0.9822382907265986,7330,4236936,1000,880.2,698,115.6103801568008,1.0,0.41538197,-1.0,0.5548582,1858.293841454347,2,3233.2348150218436,1858.293841454347,483.35286788685056,1374.9409735674965,9.233582363455657,3.7165876829086937,-1.1719635724318878,1.19656845721912,1846,865000,822,500.0,178,322.0,865000,0.004476404981687665,19.781002179021016,2.7920002511236817,0.8280281519982964,0.10722462786361575,15.817833735840395,0.23136620712466538,18570.348320661113,7.280008867383003e-05,0.05470181256532669,-0.7542746663093567,22.194906,5.7404294,-4.648277,3.4713943,-315.63043,391.5003,316.26376,22.267296,71.99512,391.74146,315.73557,23.094301,72.468925,390.73074,315.35065,24.165878,72.28476,5.0865097,5.2863736,864000,0.9991779,0.4544436,-0.9998626,0.5060323,0.44179705,-1.3459387,-3.5624866,0.5068478,1.5555,0.29285172,0.028368197,0.14068069
864,864,0.9994437,0.50298566,-0.99985135,0.4885748,4035.0140258948218,5,4066.266961389121,4035.0140258948218,4013.3044285695,20.442028947061125,7.026843732541167,4.035014025894821,-1.027122081695876,0.8197991567636335,7335,4241936,1000,1000.0,1000,0.0,0.9998822,0.4962,-0.9998015,0.4918251,4024.523971755022,1,4024.523971755022,4024.523971755022,4024.523971755022,0.0,5.393109278800931,4.024523971755022,-1.3326120192093893,0.8637914926840847,1847,866000,1000,1000.0,1000,0.0,866000,0.003704855917021632,20.00407904642634,2.802908489946276,0.8255384538788348,0.11550854309462011,15.809906205628067,0.4463811330497265,18591.203025050694,0.00013136491179466248,0.057197753340005875,-0.20066457986831665,19.98345,5.9298677,-1.1789746,3.0339355,-321.97812,393.75977,322.49487,61.514843,65.451836,392.3699,321.95312,63.070415,65.402626,393.65884,322.02048,63.021004,65.68989,3.4321184,4.766577,865000,0.99861,0.53351074,-0.99965435,0.48441964,0.27143458,-1.2987872,-3.047604,0.48939687,1.3118451,0.30419722,0.04747253,0.13551721
865,865,0.99997973,0.49426937,-0.99999976,0.50190955,3985.80971789365,5,4009.0234093524496,3985.80971789365,3953.2186360338064,19.698453026311302,7.3782748189814,3.985809717893647,-0.928476465240183,0.8356276696456189,7340,4246936,1000,1000.0,1000,0.0,0.9999057,0.47703752,-0.99995446,0.51027554,3927.8229587577002,1,3927.8229587577002,3927.8229587577002,3927.8229587577002,0.0,5.892534645223868,3.927822958757703,-0.5535964919528144,0.8509044154592355,1848,867000,1000,1000.0,1000,0.0,867000,0.0036853409837931395,21.132929652696475,2.8556141299195588,0.825294730020687,0.10093210404738784,17.12258334667422,0.22470828308723867,18613.335538509535,0.000111717963591218,0.05510745942592621,1.7105755805969238,47.845493,6.590165,-2.7307596,4.19288,-303.35034,394.52878,302.89508,-16.591652,83.99689,394.05212,302.8338,-15.687565,84.05316,394.55005,302.9652,-13.991157,84.370926,4.9537945,4.746896,866000,0.99995977,0.49380526,-0.99999976,0.5306489,0.83495224,-1.3057508,-3.3025155,0.52538985,2.304704,0.30838692,0.036790505,0.16701882
866,866,0.99999917,0.46559757,-0.99999887,0.50162953,3700.155689416165,5,4040.732552923911,3700.155689416165,2641.9316280076764,531.535619565662,8.453228007179082,3.952313276453927,-1.0437794349011893,0.8544955107038054,7345,4251617,1000,936.2,681,127.59999999999998,0.9996544,0.4592648,-0.9998463,0.5030238,4030.9031556796645,1,4030.9031556796645,4030.9031556796645,4030.9031556796645,0.0,7.262583551284525,4.0309031556796615,-1.3712185377025992,0.8655707535711704,1849,868000,1000,1000.0,1000,0.0,868000,0.0036643079947680235,19.877705364022404,2.8175304401665926,0.8243409318383783,0.11716227303259075,15.855860125739127,0.2590841450728476,18634.13481691084,6.314017809927464e-05,0.055266667157411575,-1.576613426208496,20.98121,5.4555116,-2.1921704,3.0253942,-322.3718,392.4971,322.0029,4.3808174,64.89455,392.33807,322.56198,-1.8823439,64.846756,392.96725,322.64883,-1.7738086,64.71375,5.692808,5.6750884,867000,0.9997886,0.47837377,-0.99944115,0.4978399,-0.054730553,-1.3613418,-3.06536,0.5025631,0.9467402,0.28728592,0.046637043,0.12922677
867,867,0.99679244,0.48375115,-0.99975896,0.48823863,3969.5331634752715,5,4017.926586814142,3969.5331634752715,3925.6521566993947,35.61521636423964,6.022375765120569,3.9695331634752735,-1.0092388517551347,0.8100532264835328,7350,4256617,1000,1000.0,1000,0.0,0.999985,0.46140152,-0.99999964,0.50861967,3908.770424634357,1,3908.770424634357,3908.770424634357,3908.770424634357,0.0,5.697355602085172,3.9087704246343566,-0.852059174292765,0.8330434580700038,1850,869000,1000,1000.0,1000,0.0,869000,0.003720128908753395,20.761105332989246,2.843223859090358,0.8391235750168562,0.1287045651115477,16.531062969006598,0.4151795308571309,18655.835746734403,9.070499800145626e-05,0.05452912300825119,0.4913890063762665,22.5435,6.1689196,-8.994944,3.539509,-316.93768,393.91644,317.9418,-3.4507258,71.313484,392.7641,317.41125,-0.088094085,71.4913,393.1283,316.91162,-8.949682,71.564354,6.1699867,7.252144,868000,0.99899256,0.48035875,-0.9997643,0.5072778,0.30646995,-1.3549942,-3.3334656,0.5153437,1.3586206,0.29076663,0.035669275,0.13757579
