Epoch,epoch,eval/Actions Max,eval/Actions Mean,eval/Actions Min,eval/Actions Std,eval/Average Returns,eval/Num Paths,eval/Returns Max,eval/Returns Mean,eval/Returns Min,eval/Returns Std,eval/Rewards Max,eval/Rewards Mean,eval/Rewards Min,eval/Rewards Std,eval/num paths total,eval/num steps total,eval/path length Max,eval/path length Mean,eval/path length Min,eval/path length Std,expl/Actions Max,expl/Actions Mean,expl/Actions Min,expl/Actions Std,expl/Average Returns,expl/Num Paths,expl/Returns Max,expl/Returns Mean,expl/Returns Min,expl/Returns Std,expl/Rewards Max,expl/Rewards Mean,expl/Rewards Min,expl/Rewards Std,expl/num paths total,expl/num steps total,expl/path length Max,expl/path length Mean,expl/path length Min,expl/path length Std,replay_buffer/size,time/data storing (s),time/epoch (s),time/evaluation sampling (s),time/exploration sampling (s),time/logging (s),time/sac training (s),time/saving (s),time/total (s),time/training (s),trainer/Alpha,trainer/Alpha Loss,trainer/Log Pis Max,trainer/Log Pis Mean,trainer/Log Pis Min,trainer/Log Pis Std,trainer/Policy Loss,trainer/Q Targets Max,trainer/Q Targets Mean,trainer/Q Targets Min,trainer/Q Targets Std,trainer/Q1 Predictions Max,trainer/Q1 Predictions Mean,trainer/Q1 Predictions Min,trainer/Q1 Predictions Std,trainer/Q2 Predictions Max,trainer/Q2 Predictions Mean,trainer/Q2 Predictions Min,trainer/Q2 Predictions Std,trainer/QF1 Loss,trainer/QF2 Loss,trainer/num train calls,trainer/policy/mean Max,trainer/policy/mean Mean,trainer/policy/mean Min,trainer/policy/mean Std,trainer/policy/normal/log_std Max,trainer/policy/normal/log_std Mean,trainer/policy/normal/log_std Min,trainer/policy/normal/log_std Std,trainer/policy/normal/std Max,trainer/policy/normal/std Mean,trainer/policy/normal/std Min,trainer/policy/normal/std Std
10,10,0.999999,0.18261495,-0.99998766,0.6385131,109.26588279606744,30,311.7671545244334,109.26588279606744,-116.7733545221341,93.28039344147977,7.428845625016665,0.6674763762740833,-2.5073120858105638,1.0361700382600212,320,54333,361,163.7,89,61.64638405183767,0.9999995,0.18063985,-0.9999982,0.6713562,58.127955057316555,8,246.03892001873578,58.127955057316555,-8.892852322931095,81.38608038566616,4.645285590813401,0.46502364045853245,-1.9487912807671413,0.9429950705111457,161,12000,255,125.0,40,59.83727934991697,12000,0.00442546559497714,12.05356219317764,3.456542035099119,0.9626947571523488,0.01282422710210085,7.607786006294191,0.009242500178515911,141.0072909872979,4.720175638794899e-05,0.0818428173661232,-3.2952957153320312,26.05309,4.683438,-6.9864154,4.5885806,-77.10484,143.46254,74.80243,-10.900064,28.437777,145.42255,75.43579,-8.453914,27.956337,146.74101,75.768326,-8.525795,28.446993,30.531734,33.098297,11000,0.99997014,0.17526144,-0.9999538,0.66780776,0.43741155,-0.9593783,-2.440094,0.37786788,1.5486933,0.41041216,0.08715265,0.15498252
11,11,0.99999917,0.12281098,-0.9999982,0.6361226,248.21137428179878,25,465.53486888718714,248.21137428179878,-8.117141618110654,105.30356272893218,7.5008392999943725,1.2754952429691613,-2.1595061425232576,1.1900142880366338,345,59198,488,194.6,92,81.57156367264268,0.99999595,0.15173894,-0.99970686,0.658766,199.73692537903958,5,350.0991610320261,199.73692537903958,-20.32007577527023,145.60884459696123,4.6584535916080565,0.9986846268951979,-2.2846189497230167,1.0898496200767382,166,13000,294,200.0,106,66.70832032063167,13000,0.0040404051542282104,11.883132418151945,3.3655660790391266,0.9332199147902429,0.01043742336332798,7.561204062309116,0.008625291287899017,153.23402520501986,3.92422080039978e-05,0.07242385298013687,-2.8936614990234375,30.900938,4.897745,-3.6739101,4.9073176,-84.473175,162.98964,82.538506,-12.170089,28.412502,157.0818,82.39211,-12.348779,28.198652,161.85541,82.48756,-11.019336,28.367779,34.660477,34.733982,12000,0.9999857,0.17765689,-0.9998492,0.65218794,0.16106518,-1.1037828,-2.5718174,0.3672944,1.1747615,0.35438094,0.07639658,0.1320783
12,12,0.9999903,0.08730817,-0.9999617,0.6191537,240.23336153794108,32,387.6680224232997,240.23336153794108,147.61519281515734,57.645780519026346,6.48006590609799,1.5517697959657075,-0.5050385662495644,1.0117609570267703,377,64152,323,154.8125,93,51.9641929000153,0.9999985,0.12720995,-0.9999746,0.61787105,277.19789702317007,4,361.1709500008448,277.19789702317007,225.04281732583306,51.754990026101375,4.630644629847033,1.1087915880926804,-0.38847423221216265,0.906224561734925,170,14000,338,250.0,128,86.17424209124209,14000,0.004323906265199184,11.86525352159515,3.3484758459962904,0.9311745697632432,0.010841620620340109,7.561990498099476,0.008407190907746553,165.4469575351104,3.988994285464287e-05,0.06846342235803604,-0.7240702509880066,35.360004,5.7299714,-6.601117,4.911213,-84.51872,160.74557,82.91725,-10.77,30.434029,166.66486,82.95584,-9.822076,29.599958,161.11534,83.25923,-10.606549,29.543789,47.8938,41.525692,13000,0.9999868,0.2197231,-0.99935013,0.6489718,0.50304896,-1.0684439,-2.5396628,0.39760518,1.6537558,0.37135708,0.078893,0.15343894
13,13,0.99999994,0.20202865,-0.9999548,0.655701,220.20441702505633,23,437.64003483762497,220.20441702505633,-52.89298662943929,124.42907325315609,4.878857519082825,1.01314294690464,-3.6720730399432706,1.1546479452596325,400,69151,429,217.34782608695653,107,93.10237875616664,0.9999997,0.18346122,-0.9999973,0.6926053,170.58837156485708,6,328.5286740227056,170.58837156485708,-119.35394896160348,158.21667409297606,4.595009206036151,1.0235302293891426,-4.209250666390586,1.3811557528929865,176,15000,265,166.66666666666666,44,68.69174299401315,15000,0.0045592160895466805,11.925910564605147,3.4242294561117887,0.9441242450848222,0.011146194767206907,7.533192589879036,0.008614297956228256,177.71447187988088,4.456471651792526e-05,0.07049962878227234,1.9898152351379395,29.784147,6.7502656,-3.5033755,4.9103627,-88.34186,165.48996,85.65776,-14.072563,32.126873,164.95995,86.65702,-8.158232,30.91662,157.69263,86.15988,-10.901156,30.892534,33.832886,34.775917,14000,0.99979115,0.22463126,-0.9998047,0.6721364,0.006730624,-1.1668464,-2.468672,0.39930892,1.0067533,0.33592963,0.084697254,0.13047105
14,14,0.9999999,0.19286942,-0.99995494,0.64041066,171.44505431224678,23,465.13090933051194,171.44505431224678,-39.21446380611498,137.5058030105346,5.487028743177814,0.8037578983248421,-3.6194821931511703,1.1320406608323414,423,74057,515,213.30434782608697,86,93.1251774588837,0.9999999,0.20723914,-0.9999127,0.6458079,96.05263245844635,6,203.46906292818042,96.05263245844635,-63.22637542259827,90.35040857887536,3.839909380070505,0.5763157947506782,-3.6418166211645304,1.1401269107011323,182,16000,325,166.66666666666666,105,73.47259504211229,16000,0.003913098946213722,11.930870508775115,3.421960806939751,0.9450216051191092,0.010698673315346241,7.54066934203729,0.00856702122837305,190.00046592531726,3.996118903160095e-05,0.06681807339191437,0.05063857138156891,40.72471,6.018715,-4.468973,5.6139073,-84.918396,166.22784,84.09152,-10.746289,34.14365,161.96605,84.178856,-11.040976,33.792698,169.65627,83.70288,-10.434069,34.174313,28.259825,32.503975,15000,0.99999917,0.19016089,-0.9990693,0.67214906,0.91709,-1.0901637,-2.427088,0.41037902,2.501999,0.36666545,0.08829357,0.17186978
15,15,1.0,0.14551114,-0.99997634,0.65858686,171.3811076840585,28,292.07864963134836,171.3811076840585,-93.95867310009149,103.12828585718377,6.515494122528076,0.9894167041553891,-4.829293114573458,1.308761112629024,451,78907,393,173.21428571428572,80,71.543871227409,0.99999994,0.13066186,-0.99996376,0.66257656,197.46491674615734,6,361.68825016698344,197.46491674615734,37.63625294146045,94.6199109993781,6.1233879487077605,1.184789500476944,-1.982887294470974,1.1781973163346475,188,17000,344,166.66666666666666,69,89.66728624321259,17000,0.004021039232611656,11.878694307524711,3.394382976926863,0.9406018401496112,0.011117999907582998,7.519024432636797,0.009502644650638103,202.23637677449733,4.337402060627937e-05,0.06762392073869705,-0.15716636180877686,30.91837,5.941656,-4.4459968,5.5995703,-87.99452,161.05545,86.66022,-21.965042,32.10049,156.83179,86.67056,-15.433176,31.870007,165.9756,86.72382,-15.63569,32.01809,28.057804,25.653418,16000,0.9999997,0.16150506,-0.999721,0.68572414,0.98803234,-1.0613865,-2.419095,0.42220384,2.6859443,0.37847996,0.089002125,0.17626715
16,16,0.99999964,0.15514676,-0.9999965,0.5998034,263.70509377655486,28,426.94113101369777,263.70509377655486,77.31241212359939,65.51176513882335,6.699717646512302,1.4904607641791554,-2.022429592367204,1.0820115730151372,479,83861,470,176.92857142857142,106,76.08168944882702,0.999996,0.18180068,-0.9999723,0.6164128,231.6128539032647,5,330.2707814016438,231.6128539032647,2.2104201874580283,118.83732711140293,4.67307884485706,1.1580642695163232,-2.16993283288462,1.0368660548151236,193,18000,390,200.0,6,126.42784503423286,18000,0.003919288050383329,11.824176384601742,3.415399362333119,0.9408256481401622,0.011250793002545834,7.439475672785193,0.013261130079627037,214.40869081625715,4.4490210711956024e-05,0.07057837396860123,-0.1507658213376999,24.520933,5.9431295,-2.0679674,4.4833164,-90.40483,176.04092,89.502045,-20.525871,35.253048,168.9644,89.03369,-15.945407,35.199078,167.36592,88.7505,-20.522266,35.148003,31.498627,32.737747,17000,0.9999467,0.16946487,-0.9996764,0.6738032,0.47213224,-1.1061352,-2.434767,0.42905837,1.6034094,0.36249927,0.087618165,0.16417822
17,17,0.9999995,0.1398928,-0.99994916,0.61848795,333.5928438836434,17,596.2634290555987,333.5928438836434,-18.386126059458952,139.18114463230842,6.7103906131802304,1.1836940818246582,-1.4609474904100064,1.142717993683476,496,88652,639,281.8235294117647,121,116.07514568746741,0.9999933,0.18688156,-0.9998375,0.6044062,378.8907812269669,3,614.5816027418156,378.8907812269669,243.52847236743983,167.27116553444517,5.335245611150234,1.1366723436809003,-0.846525534511961,0.9006317155787109,196,19000,715,333.3333333333333,137,269.9164479776823,19000,0.004431623034179211,11.79167313594371,3.4193145716562867,0.957168216817081,0.01026207022368908,7.3917222623713315,0.008729767985641956,226.54465844249353,4.4623855501413345e-05,0.06965270638465881,0.4763574004173279,36.27441,6.1787972,-5.6060467,5.8076143,-96.2995,163.72818,94.06032,-7.8807397,35.944794,159.99983,94.60215,-6.1789837,35.04487,160.55815,94.89659,-4.5426426,35.12303,34.719933,36.982838,18000,0.99999976,0.21308464,-0.99995095,0.665184,0.46721643,-1.1023644,-2.4218714,0.4008292,1.5955467,0.3596064,0.08875537,0.14929311
18,18,1.0,0.19664791,-0.9999844,0.6094392,201.16656185205167,48,332.8255394247893,201.16656185205167,128.60739395289977,48.15659527926936,7.228202980064431,1.9606081155123813,-0.9203168580070606,1.3102738875447029,544,93577,186,102.60416666666667,69,23.657926423059333,1.0,0.17280589,-0.9999995,0.6259589,190.4881838205245,10,232.98450232072724,190.4881838205245,105.65228306673953,37.94366389368569,6.285165435079679,1.9048818382052455,-0.4164134197061157,1.185887084088105,206,20000,144,100.0,69,19.224983745116667,20000,0.0039950027130544186,11.797253222670406,3.381935704033822,0.938240235671401,0.013360972050577402,7.450907139107585,0.00876953499391675,238.69586275704205,4.4634100049734116e-05,0.0718705803155899,1.0685657262802124,28.28713,6.4058533,-3.8238773,5.63101,-96.05827,182.32225,94.19502,-27.581089,35.920475,176.2867,95.29294,-23.212702,35.25135,179.74648,94.07621,-22.050455,35.364597,37.759453,36.715744,19000,0.9999998,0.26070273,-0.99998605,0.66723675,0.8718926,-1.0548025,-2.306767,0.37885463,2.3914325,0.37574878,0.09958269,0.1677218
19,19,0.9999998,0.14857453,-0.9999962,0.6060287,201.3562336106666,47,256.7186011599118,201.3562336106666,135.5379286047872,26.29096098423988,6.445863518986806,1.8969218239529628,-1.2449708077965838,1.2648112804782428,591,98566,143,106.14893617021276,89,15.262216904031767,0.9999999,0.16454114,-0.9998901,0.6274934,186.64272062440247,9,275.5575828665513,186.64272062440247,48.59504019783791,59.50928473149416,6.248104445529443,1.679784485619622,-1.3104281844701307,1.2915807638644168,215,21000,270,111.11111111111111,48,58.89811248521457,21000,0.003976906184107065,11.990370063576847,3.5274316780269146,0.960920728277415,0.012236020993441343,7.476186795625836,0.009572746697813272,251.0410161865875,4.518777132034302e-05,0.07295982539653778,0.03858304023742676,27.1594,6.0147386,-5.135518,5.0861225,-95.91246,185.32086,95.19363,-15.478061,35.686604,186.16528,94.884796,-12.969192,35.553085,186.99536,94.86084,-12.211516,35.12459,38.0838,35.292725,20000,0.99999356,0.16147625,-0.9998927,0.6742218,1.053324,-1.1346831,-2.580622,0.40559492,2.8671656,0.34910095,0.07572689,0.1568759
